probe,target,correct_label,formatted_question,option_a,option_b,option_c,option_d,option_e,distractors,fact,raw_knowledge_statement,section
"In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", basic complement testing (C3/C4) and ADAMTS13 activity testing as part of the thrombotic microangiopathy workup were obtained",immediately before the first PEX session.,(B),"In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", basic complement testing (C3/C4) and ADAMTS13 activity testing as part of the thrombotic microangiopathy workup were obtained
(A) 8 days after the final PEX session.
(B) immediately before the first PEX session.
(C) 4 days after the first dose of eculizumab.
(D) on admission, before antimicrobial therapy was started.
(E) after sepsis began improving, when haemolysis first became apparent.",8 days after the final PEX session.,immediately before the first PEX session.,4 days after the first dose of eculizumab.,"on admission, before antimicrobial therapy was started.","after sepsis began improving, when haemolysis first became apparent.","[""on admission, before antimicrobial therapy was started."", ""after sepsis began improving, when haemolysis first became apparent."", ""8 days after the final PEX session."", ""4 days after the first dose of eculizumab.""]","In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", basic complement testing (C3/C4) and ADAMTS13 activity testing as part of the thrombotic microangiopathy workup were obtained immediately before the first PEX session.","In our patient, basic complement tests (C3/C4) and ADAMTS13 activity were obtained immediately before the first PEX session.",Outcome and follow-up
"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the extended complement testing was performed",8 days after the final PEX session,(C),"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the extended complement testing was performed
(A) immediately before the first PEX session
(B) 8 days after the first PEX session
(C) 8 days after the final PEX session
(D) at the time of dialysis initiation during the acute septic phase
(E) 4 days before the first dose of eculizumab",immediately before the first PEX session,8 days after the first PEX session,8 days after the final PEX session,at the time of dialysis initiation during the acute septic phase,4 days before the first dose of eculizumab,"[""immediately before the first PEX session"", ""8\u2009days after the first PEX session"", ""4\u2009days before the first dose of eculizumab"", ""at the time of dialysis initiation during the acute septic phase""]","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the extended complement testing was performed 8 days after the final PEX session",The extended complement testing was performed 8 days after the final PEX session and 4 days after the first dose of eculizumab.,Outcome and follow-up
"In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", extended complement testing performed after three sessions of plasma exchange and one induction dose of eculizumab showed reduced alternative pathway activity, which the authors interpreted as being most consistent with",treatment effects,(B),"In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", extended complement testing performed after three sessions of plasma exchange and one induction dose of eculizumab showed reduced alternative pathway activity, which the authors interpreted as being most consistent with
(A) hepatic synthetic dysfunction
(B) treatment effects
(C) a pre-existing complement regulatory mutation
(D) ongoing alternative pathway activation
(E) intrinsic complement depletion",hepatic synthetic dysfunction,treatment effects,a pre-existing complement regulatory mutation,ongoing alternative pathway activation,intrinsic complement depletion,"[""intrinsic complement depletion"", ""ongoing alternative pathway activation"", ""a pre-existing complement regulatory mutation"", ""hepatic synthetic dysfunction""]","In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", extended complement testing performed after three sessions of plasma exchange and one induction dose of eculizumab showed reduced alternative pathway activity, which the authors interpreted as being most consistent with treatment effects",The observed reduction in the alternative pathway is most consistent with treatment effects rather than intrinsic complement depletion or activation.,Outcome and follow-up
"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the pathway described as being dysregulated in complement-mediated haemolytic uraemic syndrome (CM-HUS), historically termed atypical HUS, was",the alternative complement pathway,(C),"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the pathway described as being dysregulated in complement-mediated haemolytic uraemic syndrome (CM-HUS), historically termed atypical HUS, was
(A) the ADAMTS13-mediated von Willebrand factor cleavage pathway
(B) the terminal complement pathway
(C) the alternative complement pathway
(D) the classical complement pathway
(E) the lectin complement pathway",the ADAMTS13-mediated von Willebrand factor cleavage pathway,the terminal complement pathway,the alternative complement pathway,the classical complement pathway,the lectin complement pathway,"[""the classical complement pathway"", ""the lectin complement pathway"", ""the terminal complement pathway"", ""the ADAMTS13-mediated von Willebrand factor cleavage pathway""]","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the pathway described as being dysregulated in complement-mediated haemolytic uraemic syndrome (CM-HUS), historically termed atypical HUS, was the alternative complement pathway","CM-HUS (historically termed ‘atypical HUS’) arises from dysregulated activation of the alternative complement pathway, often in genetically predisposed individuals.",Outcome and follow-up
"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the extended complement testing was performed 8 days after the final plasma exchange session and",4 days after the first dose of eculizumab.,(A),"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the extended complement testing was performed 8 days after the final plasma exchange session and
(A) 4 days after the first dose of eculizumab.
(B) immediately before the first PEX session.
(C) at the onset of haemolysis, before sepsis began improving.
(D) 4 days before the first dose of eculizumab.
(E) after ADAMTS13 deficiency had been excluded and C3/C4 had normalised.",4 days after the first dose of eculizumab.,immediately before the first PEX session.,"at the onset of haemolysis, before sepsis began improving.",4 days before the first dose of eculizumab.,after ADAMTS13 deficiency had been excluded and C3/C4 had normalised.,"[""immediately before the first PEX session."", ""4\u2009days before the first dose of eculizumab."", ""at the onset of haemolysis, before sepsis began improving."", ""after ADAMTS13 deficiency had been excluded and C3/C4 had normalised.""]","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the extended complement testing was performed 8 days after the final plasma exchange session and 4 days after the first dose of eculizumab.",The extended complement testing was performed 8 days after the final PEX session and 4 days after the first dose of eculizumab.,Outcome and follow-up
"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the authors note that disease penetrance in complement-mediated haemolytic uraemic syndrome is incomplete and that clinical manifestation typically requires an external trigger, most commonly","infections, pregnancy, autoimmune disease or certain medications.",(D),"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the authors note that disease penetrance in complement-mediated haemolytic uraemic syndrome is incomplete and that clinical manifestation typically requires an external trigger, most commonly
(A) genetic variants, factor H autoantibodies, defects in factors I and B or CD46 mutations
(B) plasma exchange, eculizumab therapy, haemodialysis or delayed complement testing
(C) Shiga toxin exposure, ADAMTS13 deficiency, disseminated intravascular coagulation or antiphospholipid syndrome
(D) infections, pregnancy, autoimmune disease or certain medications.
(E) malignant hypertension, diabetic nephropathy, volume depletion or chronic kidney disease","genetic variants, factor H autoantibodies, defects in factors I and B or CD46 mutations","plasma exchange, eculizumab therapy, haemodialysis or delayed complement testing","Shiga toxin exposure, ADAMTS13 deficiency, disseminated intravascular coagulation or antiphospholipid syndrome","infections, pregnancy, autoimmune disease or certain medications.","malignant hypertension, diabetic nephropathy, volume depletion or chronic kidney disease","[""genetic variants, factor H autoantibodies, defects in factors I and B or CD46 mutations"", ""plasma exchange, eculizumab therapy, haemodialysis or delayed complement testing"", ""malignant hypertension, diabetic nephropathy, volume depletion or chronic kidney disease"", ""Shiga toxin exposure, ADAMTS13 deficiency, disseminated intravascular coagulation or antiphospholipid syndrome""]","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the authors note that disease penetrance in complement-mediated haemolytic uraemic syndrome is incomplete and that clinical manifestation typically requires an external trigger, most commonly infections, pregnancy, autoimmune disease or certain medications.","However, disease penetrance is incomplete, and clinical manifestation typically requires an external trigger, most commonly infections, pregnancy, autoimmune disease or certain medications.",Outcome and follow-up
"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the reported proportion of patients with complement-mediated haemolytic uraemic syndrome who harbour genetic variants or autoantibodies affecting complement regulatory proteins was",between 50% and 70%,(E),"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the reported proportion of patients with complement-mediated haemolytic uraemic syndrome who harbour genetic variants or autoantibodies affecting complement regulatory proteins was
(A) between 5% and 10%
(B) between 80% and 90%
(C) between 20% and 30%
(D) between 30% and 40%
(E) between 50% and 70%",between 5% and 10%,between 80% and 90%,between 20% and 30%,between 30% and 40%,between 50% and 70%,"[""between 5% and 10%"", ""between 20% and 30%"", ""between 30% and 40%"", ""between 80% and 90%""]","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the reported proportion of patients with complement-mediated haemolytic uraemic syndrome who harbour genetic variants or autoantibodies affecting complement regulatory proteins was between 50% and 70%","Between 50% and 70% of patients harbour genetic variants or autoantibodies affecting complement regulatory proteins, such as factors H, I and B or membrane cofactor protein (CD46).",Outcome and follow-up
"In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the authors’ case adds to the literature an organism linked with complement-mediated thrombotic microangiopathies, namely",C. canimorsus,(B),"In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the authors’ case adds to the literature an organism linked with complement-mediated thrombotic microangiopathies, namely
(A) E. coli O157:H7
(B) C. canimorsus
(C) S. pneumoniae
(D) C. cynodegmi
(E) P. multocida",E. coli O157:H7,C. canimorsus,S. pneumoniae,C. cynodegmi,P. multocida,"[""C. cynodegmi"", ""P. multocida"", ""E. coli O157:H7"", ""S. pneumoniae""]","In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the authors’ case adds to the literature an organism linked with complement-mediated thrombotic microangiopathies, namely C. canimorsus",This case adds to a small but growing body of literature linking C. canimorsus to complement-mediated TMAs.,Outcome and follow-up
"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the absence of pathogenic or likely pathogenic complement gene variants in this patient supported",infection-triggered CM-HUS without a demonstrable inherited complement predisposition.,(A),"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the absence of pathogenic or likely pathogenic complement gene variants in this patient supported
(A) infection-triggered CM-HUS without a demonstrable inherited complement predisposition.
(B) thrombotic thrombocytopenic purpura due to severe ADAMTS13 deficiency instead of CM-HUS.
(C) a complement factor B variant-associated CM-HUS similar to the previously reported inherited predisposition.
(D) Shiga toxin-associated HUS rather than infection-triggered complement-mediated disease.
(E) capsule-mediated serum resistance of C. canimorsus as the sole driver of endothelial injury and TMA.",infection-triggered CM-HUS without a demonstrable inherited complement predisposition.,thrombotic thrombocytopenic purpura due to severe ADAMTS13 deficiency instead of CM-HUS.,a complement factor B variant-associated CM-HUS similar to the previously reported inherited predisposition.,Shiga toxin-associated HUS rather than infection-triggered complement-mediated disease.,capsule-mediated serum resistance of C. canimorsus as the sole driver of endothelial injury and TMA.,"[""a complement factor B variant-associated CM-HUS similar to the previously reported inherited predisposition."", ""Shiga toxin-associated HUS rather than infection-triggered complement-mediated disease."", ""thrombotic thrombocytopenic purpura due to severe ADAMTS13 deficiency instead of CM-HUS."", ""capsule-mediated serum resistance of C. canimorsus as the sole driver of endothelial injury and TMA.""]","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the absence of pathogenic or likely pathogenic complement gene variants in this patient supported infection-triggered CM-HUS without a demonstrable inherited complement predisposition.","In contrast to the previously reported case, no pathogenic or likely pathogenic complement gene variants were identified in our patient, supporting infection-triggered CM-HUS without a demonstrable inherited complement predisposition.",Outcome and follow-up
"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the therapeutic dilemma about using complement blockade during active bacteraemia, because terminal complement components are important for defence against encapsulated bacteria such as Neisseria and Capnocytophaga, raised concerns about",eculizumab-associated infectious risks,(A),"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the therapeutic dilemma about using complement blockade during active bacteraemia, because terminal complement components are important for defence against encapsulated bacteria such as Neisseria and Capnocytophaga, raised concerns about
(A) eculizumab-associated infectious risks
(B) reliance on plasma exchange as definitive therapy
(C) delayed complement blockade and incomplete renal recovery
(D) progression to end-stage kidney disease
(E) antimicrobial resistance during prophylaxis",eculizumab-associated infectious risks,reliance on plasma exchange as definitive therapy,delayed complement blockade and incomplete renal recovery,progression to end-stage kidney disease,antimicrobial resistance during prophylaxis,"[""delayed complement blockade and incomplete renal recovery"", ""reliance on plasma exchange as definitive therapy"", ""progression to end-stage kidney disease"", ""antimicrobial resistance during prophylaxis""]","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the therapeutic dilemma about using complement blockade during active bacteraemia, because terminal complement components are important for defence against encapsulated bacteria such as Neisseria and Capnocytophaga, raised concerns about eculizumab-associated infectious risks","A key therapeutic dilemma is using complement blockade during active bacteraemia, as terminal complement components are critical for defence against encapsulated bacteria—including Neisseria and Capnocytophaga—raising concerns about eculizumab-associated infectious risks.",Outcome and follow-up
"In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the patient with dialysis-dependent acute kidney injury had a transient return of diuresis before eculizumab was started, and her diuresis returned",after the final PEX sessions,(D),"In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the patient with dialysis-dependent acute kidney injury had a transient return of diuresis before eculizumab was started, and her diuresis returned
(A) after dialysis was discontinued
(B) following resolution of the bacteraemia with antibiotics
(C) only once terminal complement blockade had been achieved
(D) after the final PEX sessions
(E) immediately after the first eculizumab infusion",after dialysis was discontinued,following resolution of the bacteraemia with antibiotics,only once terminal complement blockade had been achieved,after the final PEX sessions,immediately after the first eculizumab infusion,"[""immediately after the first eculizumab infusion"", ""only once terminal complement blockade had been achieved"", ""following resolution of the bacteraemia with antibiotics"", ""after dialysis was discontinued""]","In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the patient with dialysis-dependent acute kidney injury had a transient return of diuresis before eculizumab was started, and her diuresis returned after the final PEX sessions","In our patient, diuresis returned after the final PEX sessions but before eculizumab, reflecting only transient stabilisation.",Outcome and follow-up
"In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the patient with Capnocytophaga canimorsus bacteraemia and complement-mediated haemolytic uraemic syndrome was started on eculizumab",after blood cultures became negative,(E),"In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the patient with Capnocytophaga canimorsus bacteraemia and complement-mediated haemolytic uraemic syndrome was started on eculizumab
(A) once ADAMTS13 deficiency suggested thrombotic thrombocytopenic purpura
(B) during active bacteraemia, together with intravenous antibiotics
(C) only after meningococcal vaccination and antimicrobial prophylaxis were completed
(D) immediately after the final plasma exchange sessions restored diuresis
(E) after blood cultures became negative",once ADAMTS13 deficiency suggested thrombotic thrombocytopenic purpura,"during active bacteraemia, together with intravenous antibiotics",only after meningococcal vaccination and antimicrobial prophylaxis were completed,immediately after the final plasma exchange sessions restored diuresis,after blood cultures became negative,"[""during active bacteraemia, together with intravenous antibiotics"", ""immediately after the final plasma exchange sessions restored diuresis"", ""only after meningococcal vaccination and antimicrobial prophylaxis were completed"", ""once ADAMTS13 deficiency suggested thrombotic thrombocytopenic purpura""]","In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the patient with Capnocytophaga canimorsus bacteraemia and complement-mediated haemolytic uraemic syndrome was started on eculizumab after blood cultures became negative","In this case, eculizumab was initiated after blood cultures became negative, minimising this risk of uncontrolled infection.",Outcome and follow-up
"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", after treatment the patient achieved only partial recovery of kidney function alongside",haematological remission,(E),"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", after treatment the patient achieved only partial recovery of kidney function alongside
(A) complement normalisation
(B) microbiological clearance
(C) neurological improvement
(D) transient stabilisation
(E) haematological remission",complement normalisation,microbiological clearance,neurological improvement,transient stabilisation,haematological remission,"[""transient stabilisation"", ""microbiological clearance"", ""neurological improvement"", ""complement normalisation""]","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", after treatment the patient achieved only partial recovery of kidney function alongside haematological remission","Our patient achieved haematological remission and partial renal recovery, consistent with the current evidence showing that renal function and time-to-initiation of eculizumab therapy are the main determinants of prognosis.",Outcome and follow-up
