method,model,domain,probe_index,log_prob,target_rank
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,28,-5.205451965332031,4.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,29,-3.788465023040772,2.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,30,-5.690018653869629,5.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,31,-5.899489402770996,6.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,32,-3.0596275329589844,2.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,33,-2.5349831581115723,1.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,34,-3.304285287857056,4.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,35,-10.210384368896484,7.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,36,-31.732288360595703,442.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,37,-2.370903968811035,2.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,38,-12.817545890808104,37.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,39,-12.61867904663086,112.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,40,-21.733936309814453,258.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,41,-14.693354606628418,24.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,42,-15.458965301513672,117.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,43,-18.494474411010746,52.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,44,-6.804356575012207,18.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,45,-1.991710066795349,2.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,46,-5.121088981628418,6.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,47,-0.441440224647522,1.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,48,-2.436439037322998,4.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,49,-0.0183500200510025,1.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,50,-21.304622650146484,40.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,51,-6.722031593322754,3.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,52,-16.361356735229492,225.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,53,-1.9245374202728271,1.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,54,-9.073196411132812,16.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,55,-3.378201723098755,4.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,56,-11.325521469116213,6.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,57,-5.098144054412842,8.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,58,-20.200653076171875,45.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,59,-17.995241165161133,76.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,60,-8.952825546264648,13.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,61,-4.472108364105225,14.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,62,-3.1137373447418213,3.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,63,-4.995011329650879,34.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,64,-10.988441467285156,65.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,65,-7.013387203216553,50.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,66,-4.893338680267334,3.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,67,-36.024559020996094,311.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,68,-14.60936450958252,734.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,69,-8.223114967346191,11.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,70,-9.239116668701172,218.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,71,-6.623615741729736,38.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,72,-5.368465900421143,10.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,73,-4.220065116882324,10.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,74,-9.2772798538208,87.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,75,-4.281544208526611,4.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,76,-4.728364944458008,4.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,77,-6.369248390197754,14.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,78,-7.351281642913818,44.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,79,-2.62843656539917,3.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,80,-11.95145034790039,198.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,81,-8.101166725158691,18.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,82,-5.982553958892822,7.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,83,-10.919209480285645,42.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,84,-4.205935478210449,2.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,85,-28.14788055419922,990.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,86,-14.611726760864258,110.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,87,-3.136305093765259,1.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,88,-0.8765734434127808,1.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,89,-4.4347662925720215,2.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,90,-4.666203498840332,3.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,91,-8.827470779418945,5.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,92,-0.0706424936652183,1.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,93,-12.356681823730469,4.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,94,-5.230309963226318,28.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,95,-7.213387489318848,19.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,96,-14.716297149658203,598.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,97,-3.1094741821289062,3.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,98,-4.474186420440674,6.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,99,-3.263739585876465,2.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,100,-12.582837104797363,39.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,101,-3.8668053150177,16.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,102,-4.627359390258789,8.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,103,-1.5820589065551758,1.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,104,-15.887809753417969,221.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,105,-8.83974552154541,9.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,106,-6.235517501831055,3.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,107,-14.547906875610352,4.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,108,-3.294332981109619,5.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,109,-1.001194715499878,1.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,110,-36.422760009765625,2031.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,111,-16.019155502319336,120.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,112,-17.914016723632812,9.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,113,-7.110246658325195,9.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,114,-7.499361515045166,19.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,115,-3.736802816390991,3.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,116,-5.745944976806641,5.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,117,-46.020389556884766,137.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,118,-7.658449172973633,2.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,119,-0.911203384399414,1.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,120,-0.9867438673973083,1.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,121,-8.387700080871582,42.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,122,-2.5748889446258545,4.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,123,-6.445647716522217,18.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,124,-8.522456169128418,122.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,125,-5.536846160888672,9.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,126,-4.608173370361328,2.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,127,-13.77821159362793,185.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,128,-43.52926635742188,1109.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,129,-26.258947372436523,81.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,130,-14.851402282714844,1144.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,131,-8.39281177520752,13.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,132,-13.999829292297363,1459.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,133,-5.02171516418457,14.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,134,-4.9152679443359375,2.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,135,-4.866107940673828,8.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,136,-10.58831787109375,74.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,137,-18.47557830810547,6423.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,138,-10.00118923187256,142.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,139,-13.98946762084961,6.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,140,-4.511785507202148,15.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,141,-6.821239471435547,8.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,142,-26.61168670654297,2727.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,143,-6.838580131530762,13.0
source_only,7b,Central_hypoventilation_and_choking_episodes_revealing_Chiar,144,-33.255062103271484,22.0
source_only,7b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,0,-4.121828556060791,3.0
source_only,7b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,1,-3.0495777130126958,1.0
source_only,7b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,2,-4.850614547729492,11.0
source_only,7b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,3,-3.6291191577911377,3.0
source_only,7b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,4,-9.57619285583496,6.0
source_only,7b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,5,-11.695696830749512,38.0
source_only,7b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,6,-1.20479154586792,2.0
source_only,7b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,7,-3.138514518737793,3.0
source_only,7b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,8,-1.0668827295303345,1.0
source_only,7b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,9,-12.694591522216797,43.0
source_only,7b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,10,-10.911615371704102,22.0
source_only,7b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,11,-5.19897985458374,5.0
source_only,7b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,12,-1.605149507522583,2.0
source_only,7b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,13,-11.241558074951172,14.0
source_only,7b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,14,-1.8275368213653564,2.0
source_only,7b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,15,-1.3072984218597412,2.0
source_only,7b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,16,-11.87908172607422,3.0
source_only,7b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,17,-3.7730748653411865,4.0
source_only,7b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,18,-4.021937370300293,4.0
source_only,7b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,19,-13.262832641601562,170.0
source_only,7b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,20,-7.093440055847168,3.0
source_only,7b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,21,-9.095794677734377,17.0
source_only,7b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,22,-8.711119651794434,10.0
source_only,7b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,23,-15.504144668579102,2589.0
source_only,7b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,24,-6.774548530578613,11.0
source_only,7b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,25,-37.14557647705078,1259.0
source_only,7b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,26,-5.68312931060791,2.0
source_only,7b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,27,-2.908841133117676,1.0
source_only,7b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,28,-1.2605996131896973,1.0
source_only,7b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,29,-9.81113338470459,23.0
source_only,7b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,30,-0.3635289072990417,1.0
source_only,7b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,31,-3.104038715362549,5.0
source_only,7b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,32,-1.9636735916137693,2.0
source_only,7b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,33,-6.642836570739746,4.0
source_only,7b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,34,-8.645418167114258,40.0
source_only,7b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,35,-1.0865100622177124,1.0
source_only,7b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,36,-25.246112823486328,78.0
source_only,7b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,37,-1.1431896686553955,1.0
source_only,7b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,38,-4.399713039398193,3.0
source_only,7b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,39,-2.004303216934204,3.0
source_only,7b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,40,-3.718068838119507,3.0
source_only,7b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,41,-13.486212730407717,445.0
source_only,7b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,42,-11.55113410949707,7.0
source_only,7b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,43,-10.872183799743652,17.0
source_only,7b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,44,-16.214557647705078,4.0
